<, 1>
<upstairs, 1>
<into, 1>
<Beth, 1>
<s, 1>
<room, 1>
<and, 1>
<finding, 1>
<her, 1>
<mother, 1>
<in, 1>
<her, 1>
<usual, 1>
<place, 1>
<stood, 1>
<a, 1>
<minute, 1>
<twisting, 1>
<her, 1>
<fingers, 1>
<in, 1>
<her, 1>
<hair, 1>
<with, 1>
<a, 1>
<worried, 1>
<gesture, 1>
<and, 1>
<an, 1>
<undecided, 1>
<look, 1>
<What, 1>
<is, 1>
<it, 1>
<deary, 1>
<asked, 1>
<Mrs, 1>
<March, 1>
<holding, 1>
<out, 1>
<her, 1>
<hand, 1>
<with, 1>
<a, 1>
<face, 1>
<which, 1>
<invited, 1>
<confidence, 1>
<I, 1>
<want, 1>
<to, 1>
<tell, 1>
<you, 1>
<something, 1>
<Mother, 1>
<About, 1>
<Meg, 1>
<How, 1>
<quickly, 1>
<you, 1>
<guessed, 1>
<Yes, 1>
<it, 1>
<s, 1>
<about, 1>
<her, 1>
<and, 1>
<though, 1>
<it, 1>
<s, 1>
<a, 1>
<little, 1>
<thing, 1>
<it, 1>
<fidgets, 1>
<me, 1>
<Beth, 1>
<is, 1>
<asleep, 1>
<Speak, 1>
<low, 1>
<and, 1>
<tell, 1>
<me, 1>
<all, 1>
<about, 1>
<it, 1>
<That, 1>
<Moffat, 1>
<hasn, 1>
<t, 1>
<been, 1>
<here, 1>
<I, 1>
<hope, 1>
<asked, 1>
<Mrs, 1>
<March, 1>
<rather, 1>
<sharply, 1>
<No, 1>
<I, 1>
<should, 1>
<have, 1>
<shut, 1>
<the, 1>
<door, 1>
<in, 1>
<his, 1>
<face, 1>
<if, 1>
<he, 1>
<had, 1>
<said, 1>
<Jo, 1>
<settling, 1>
<herself, 1>
<on, 1>
<the, 1>
<floor, 1>
<at, 1>
<her, 1>
<mother, 1>
<s, 1>
<feet, 1>
<Last, 1>
<summer, 1>
<Meg, 1>
<left, 1>
<a, 1>
<pair, 1>
<of, 1>
<gloves, 1>
<over, 1>
<at, 1>
<the, 1>
<Laurences, 1>
<and, 1>
<only, 1>
<one, 1>
<was, 1>
<returned, 1>
<We, 1>
<forgot, 1>
<about, 1>
<it, 1>
<till, 1>
<Teddy, 1>
<told, 1>
<me, 1>
<that, 1>
<Mr, 1>
<Brooke, 1>
<owned, 1>
<that, 1>
<he, 1>
<liked, 1>
<Meg, 1>
<but, 1>
<didn, 1>
<t, 1>
<dare, 1>
<say, 1>
<so, 1>
<she, 1>
<was, 1>
<so, 1>
<young, 1>
<and, 1>
<he, 1>
<so, 1>
<poor, 1>
<Now, 1>
<isn, 1>
<t, 1>
<it, 1>
<a, 1>
<dreadful, 1>
<state, 1>
<of, 1>
<things, 1>
<Do, 1>
<you, 1>
<think, 1>
<Meg, 1>
<cares, 1>
<for, 1>
<him, 1>
<asked, 1>
<Mrs, 1>
<March, 1>
<with, 1>
<an, 1>
<anxious, 1>
<look, 1>
<Mercy, 1>
<me, 1>
<I, 1>
<don, 1>
<t, 1>
<know, 1>
<anything, 1>
<about, 1>
<love, 1>
<and, 1>
<such, 1>
<nonsense, 1>
<cried, 1>
<Jo, 1>
<with, 1>
<a, 1>
<funny, 1>
<mixture, 1>
<of, 1>
<interest, 1>
<and, 1>
<contempt, 1>
<In, 1>
<novels, 1>
<the, 1>
<girls, 1>
<show, 1>
<it, 1>
<by, 1>
<starting, 1>
<and, 1>
<blushing, 1>
<fainting, 1>
<away, 1>
<growing, 1>
<thin, 1>
<and, 1>
<acting, 1>
<like, 1>
<fools, 1>
<Now, 1>
<Meg, 1>
<does, 1>
<not, 1>
<do, 1>
<anything, 1>
<of, 1>
<the, 1>
<sort, 1>
<She, 1>
<eats, 1>
<and, 1>
<drinks, 1>
<and, 1>
<sleeps, 1>
<like, 1>
<a, 1>
<sensible, 1>
<creature, 1>
<she, 1>
<looks, 1>
<straight, 1>
<in, 1>
<my, 1>
<face, 1>
<when, 1>
<I, 1>
<talk, 1>
<about, 1>
<that, 1>
<man, 1>
<and, 1>
<only, 1>
<blushes, 1>
<a, 1>
<little, 1>
<bit, 1>
<when, 1>
<Teddy, 1>
<jokes, 1>
<about, 1>
<lovers, 1>
<I, 1>
<forbid, 1>
<him, 1>
<to, 1>
<do, 1>
<it, 1>
<but, 1>
<he, 1>
<doesn, 1>
<t, 1>
<mind, 1>
<me, 1>
<as, 1>
<he, 1>
<ought, 1>
<Then, 1>
<you, 1>
<fancy, 1>
<that, 1>
<Meg, 1>
<is, 1>
<not, 1>
<interested, 1>
<in, 1>
<John, 1>
<Who, 1>
<cried, 1>
<Jo, 1>
<staring, 1>
<Mr, 1>
<Brooke, 1>
<I, 1>
<call, 1>
<him, 1>
<John, 1>
<now, 1>
<We, 1>
<fell, 1>
<into, 1>
<the, 1>
<way, 1>
<of, 1>
<doing, 1>
<so, 1>
<at, 1>
<the, 1>
<hospital, 1>
<and, 1>
<he, 1>
<likes, 1>
<it, 1>
<Oh, 1>
<dear, 1>
<I, 1>
<know, 1>
<you, 1>
<ll, 1>
<take, 1>
<his, 1>
<part, 1>
<He, 1>
<s, 1>
<been, 1>
<good, 1>
<to, 1>
<Father, 1>
<and, 1>
<you, 1>
<won, 1>
<t, 1>
<send, 1>
<him, 1>
<away, 1>
<but, 1>
<let, 1>
<Meg, 1>
<marry, 1>
<him, 1>
<if, 1>
<she, 1>
<wants, 1>
<to, 1>
<Mean, 1>
<thing, 1>
<To, 1>
<go, 1>
<petting, 1>
<Papa, 1>
<and, 1>
<helping, 1>
<you, 1>
<just, 1>
<to, 1>
<wheedle, 1>
<you, 1>
<into, 1>
<liking, 1>
<him, 1>
<And, 1>
<Jo, 1>
<pulled, 1>
<her, 1>
<hair, 1>
<again, 1>
<with, 1>
<a, 1>
<wrathful, 1>
<tweak, 1>
<My, 1>
<dear, 1>
<don, 1>
<t, 1>
<get, 1>
<angry, 1>
<about, 1>
<it, 1>
<and, 1>
<I, 1>
<will, 1>
<tell, 1>
<you, 1>
<how, 1>
<it, 1>
<happened, 1>
<John, 1>
<went, 1>
<with, 1>
<me, 1>
<at, 1>
<Mr, 1>
<Laurence, 1>
<s, 1>
<request, 1>
<and, 1>
<was, 1>
<so, 1>
<devoted, 1>
<to, 1>
<poor, 1>
<Father, 1>
<that, 1>
<we, 1>
<couldn, 1>
<t, 1>
<help, 1>
<getting, 1>
<fond, 1>
<of, 1>
<him, 1>
<He, 1>
<was, 1>
<perfectly, 1>
<open, 1>
<and, 1>
<honorable, 1>
<about, 1>
<Meg, 1>
<for, 1>
<he, 1>
<told, 1>
<us, 1>
<he, 1>
<loved, 1>
<her, 1>
<but, 1>
<would, 1>
<earn, 1>
<a, 1>
<comfortable, 1>
<home, 1>
<before, 1>
<he, 1>
<asked, 1>
<her, 1>
<to, 1>
<marry, 1>
<him, 1>
<He, 1>
<only, 1>
<wanted, 1>
<our, 1>
<leave, 1>
<to, 1>
<love, 1>
<her, 1>
<and, 1>
<work, 1>
<for, 1>
<her, 1>
<and, 1>
<the, 1>
<right, 1>
<to, 1>
<make, 1>
<her, 1>
<love, 1>
<him, 1>
<if, 1>
<he, 1>
<could, 1>
<He, 1>
<is, 1>
<a, 1>
<truly, 1>
<excellent, 1>
<young, 1>
<man, 1>
<and, 1>
<we, 1>
<could, 1>
<not, 1>
<refuse, 1>
<to, 1>
<listen, 1>
<to, 1>
<him, 1>
<but, 1>
<I, 1>
<will, 1>
<not, 1>
<consent, 1>
<to, 1>
<Meg, 1>
<s, 1>
<engaging, 1>
<herself, 1>
<so, 1>
<young, 1>
<Of, 1>
<course, 1>
<not, 1>
<It, 1>
<would, 1>
<be, 1>
<idiotic, 1>
<I, 1>
<knew, 1>
<there, 1>
<was, 1>
<mischief, 1>
<brewing, 1>
<I, 1>
<felt, 1>
<it, 1>
<and, 1>
<now, 1>
<it, 1>
<s, 1>
<worse, 1>
<than, 1>
<I, 1>
<imagined, 1>
<I, 1>
<just, 1>
<wish, 1>
<I, 1>
<could, 1>
<marry, 1>
<Meg, 1>
<myself, 1>
<and, 1>
<keep, 1>
<her, 1>
<safe, 1>
<in, 1>
<the, 1>
<family, 1>
<This, 1>
<odd, 1>
<arrangement, 1>
<made, 1>
<Mrs, 1>
<March, 1>
<smile, 1>
<but, 1>
<she, 1>
<said, 1>
<gravely, 1>
<Jo, 1>
<I, 1>
<confide, 1>
<in, 1>
<you, 1>
<and, 1>
<don, 1>
<t, 1>
<wish, 1>
<you, 1>
<to, 1>
<say, 1>
<anything, 1>
<to, 1>
<Meg, 1>
<yet, 1>
<When, 1>
<John, 1>
<comes, 1>
<back, 1>
<and, 1>
<I, 1>
<see, 1>
<them, 1>
<together, 1>
<I, 1>
<can, 1>
<judge, 1>
<better, 1>
<of, 1>
<her, 1>
<feelings, 1>
<toward, 1>
<him, 1>
<She, 1>
<ll, 1>
<see, 1>
<those, 1>
<handsome, 1>
<eyes, 1>
<that, 1>
<she, 1>
<talks, 1>
<about, 1>
<and, 1>
<then, 1>
<it, 1>
<will, 1>
<be, 1>
<all, 1>
<up, 1>
<with, 1>
<her, 1>
<She, 1>
<s, 1>
<got, 1>
<such, 1>
<a, 1>
<soft, 1>
<heart, 1>
<it, 1>
<will, 1>
<melt, 1>
<like, 1>
<butter, 1>
<in, 1>
<the, 1>
<sun, 1>
<if, 1>
<anyone, 1>
<looks, 1>
<sentimentlly, 1>
<at, 1>
<her, 1>
<She, 1>
<read, 1>
<the, 1>
<short, 1>
<reports, 1>
<he, 1>
<sent, 1>
<more, 1>
<than, 1>
<she, 1>
<did, 1>
<your, 1>
<letters, 1>
<and, 1>
<pinched, 1>
<me, 1>
<when, 1>
<I, 1>
<spoke, 1>
<of, 1>
<i, 1>
